zip_code,median_age,total_population,median_household_income,bachelors_degree,masters_degree,below_poverty,unemployed,uninsured_adults,with_disability,no_vehicle_households,zip_cd,facility_count,facility_density,is_desert
77385,33.5,26497.0,109677.0,4286.0,1406.0,1377.0,496.0,275.0,26497.0,52.0,77385,5.0,0.18870060761595653,0
77386,33.8,66816.0,131285.0,13141.0,5516.0,4086.0,1169.0,1634.0,66469.0,83.0,77386,13.0,0.19456417624521072,0
77388,35.1,52127.0,99591.0,8515.0,2789.0,4958.0,1580.0,2124.0,52108.0,250.0,77388,7.0,0.13428741343257813,0
77389,33.9,43674.0,142611.0,9207.0,4252.0,3376.0,1011.0,1442.0,43640.0,71.0,77389,3.0,0.06869075422448138,0
77396,33.3,60253.0,76919.0,4947.0,3612.0,6891.0,2025.0,2549.0,57572.0,426.0,77396,4.0,0.06638673593016116,0
77401,44.3,17233.0,215197.0,3958.0,2664.0,370.0,208.0,23.0,17200.0,83.0,77401,18.0,1.0445076307085244,0
77406,37.7,63187.0,139280.0,12307.0,6522.0,3676.0,997.0,1844.0,60482.0,773.0,77406,12.0,0.1899124819978793,0
77407,33.5,76600.0,106131.0,16222.0,6291.0,4724.0,2130.0,2855.0,76583.0,1015.0,77407,32.0,0.4177545691906005,0
77414,35.8,24107.0,54859.0,2274.0,991.0,5862.0,972.0,880.0,23779.0,820.0,77414,12.0,0.4977807275894969,0
77415,31.5,393.0,71908.0,703.0,14.0,159.0,226.0,263.0,393.0,149.0,,0.0,0.0,1
77417,35.0,3267.0,55208.0,62.0,22.0,743.0,88.0,436.0,3267.0,25.0,,0.0,0.0,1
77418,41.0,10384.0,79444.0,1661.0,428.0,1142.0,124.0,254.0,10237.0,124.0,77418,4.0,0.3852080123266564,0
77419,29.4,746.0,45614.0,42.0,259.0,165.0,19.0,31.0,746.0,149.0,,0.0,0.0,1
77420,33.0,2313.0,57266.0,400.0,48.0,132.0,106.0,13.0,2313.0,8.0,,0.0,0.0,1
77422,44.7,14302.0,68937.0,1108.0,286.0,1810.0,400.0,684.0,12923.0,265.0,,0.0,0.0,1
77423,32.2,15627.0,85082.0,1534.0,626.0,1883.0,316.0,737.0,15542.0,67.0,77423,8.0,0.5119344723875344,0
77426,53.2,2086.0,94091.0,397.0,71.0,125.0,226.0,263.0,2086.0,149.0,,0.0,0.0,1
77429,37.3,90790.0,123172.0,19429.0,6815.0,3394.0,2257.0,1482.0,90608.0,311.0,77429,17.0,0.18724529133164447,0
77430,42.0,1718.0,106094.0,268.0,150.0,135.0,43.0,23.0,1718.0,10.0,,0.0,0.0,1
77431,88.2,345.0,16513.0,703.0,259.0,965.0,10.0,263.0,345.0,149.0,,0.0,0.0,1
77433,33.1,107887.0,134390.0,20871.0,9128.0,7348.0,2507.0,2666.0,107841.0,670.0,77433,15.0,0.13903436002484082,0
77434,29.7,4103.0,60227.0,326.0,25.0,386.0,107.0,97.0,4092.0,44.0,77434,2.0,0.4874482086278333,0
77435,42.6,4242.0,62701.0,411.0,184.0,391.0,103.0,328.0,4242.0,38.0,77435,1.0,0.23573785950023574,0
77437,37.1,18466.0,63810.0,1433.0,469.0,2657.0,554.0,591.0,18290.0,246.0,77437,10.0,0.5415357955160836,0
77441,39.0,27067.0,170261.0,7343.0,3389.0,359.0,611.0,281.0,27067.0,149.0,77441,1.0,0.03694535781579045,0
77442,19.2,1451.0,56042.0,43.0,16.0,138.0,8.0,263.0,1451.0,58.0,,0.0,0.0,1
77445,30.6,14680.0,57217.0,1036.0,288.0,1995.0,321.0,810.0,14619.0,252.0,77445,3.0,0.20435967302452318,0
77446,20.4,6276.0,33466.0,138.0,69.0,1011.0,476.0,214.0,6236.0,133.0,,0.0,0.0,1
77447,31.9,19196.0,100250.0,2142.0,717.0,1851.0,465.0,934.0,19147.0,211.0,,0.0,0.0,1
77449,33.5,122098.0,82300.0,15928.0,5233.0,13024.0,3971.0,6245.0,121842.0,1449.0,77449,14.0,0.1146619928254353,0
77450,37.5,72651.0,103245.0,15875.0,6628.0,5314.0,1767.0,2743.0,72597.0,594.0,77450,28.0,0.38540419264703857,0
77451,36.4,472.0,55417.0,15.0,19.0,60.0,226.0,25.0,472.0,5.0,,0.0,0.0,1
77455,30.0,1962.0,61401.0,145.0,14.0,210.0,8.0,43.0,1962.0,62.0,,0.0,0.0,1
77456,20.7,1345.0,58443.0,83.0,16.0,260.0,226.0,116.0,1345.0,34.0,,0.0,0.0,1
77457,62.6,526.0,34531.0,60.0,20.0,180.0,39.0,263.0,526.0,149.0,,0.0,0.0,1
77459,38.2,79937.0,128851.0,16886.0,8440.0,3508.0,2431.0,1242.0,79649.0,342.0,77459,38.0,0.4753743573063788,0
77461,36.2,12719.0,69766.0,1304.0,385.0,2293.0,179.0,876.0,12642.0,182.0,77461,2.0,0.15724506643604055,0
77464,31.8,411.0,54583.0,2.0,15.0,22.0,226.0,2.0,411.0,149.0,,0.0,0.0,1
77465,42.6,7272.0,65515.0,673.0,286.0,998.0,226.0,534.0,7264.0,81.0,77465,1.0,0.1375137513751375,0
77466,57.8,335.0,45588.0,43.0,5.0,72.0,8.0,263.0,335.0,149.0,,0.0,0.0,1
77469,35.4,60971.0,98210.0,9650.0,4594.0,3309.0,1532.0,1719.0,59771.0,699.0,77469,39.0,0.6396483574158206,0
77470,41.8,404.0,48478.0,7.0,14.0,48.0,51.0,263.0,404.0,149.0,77470,1.0,1.6989963870320643,0
77471,32.2,43116.0,67743.0,3920.0,1161.0,6266.0,907.0,1767.0,42875.0,692.0,77471,13.0,0.3015121996474627,0
77474,38.9,14819.0,74139.0,1450.0,456.0,1920.0,286.0,598.0,14747.0,212.0,77474,7.0,0.4723665564478035,0
77475,70.1,446.0,58255.0,17.0,31.0,41.0,17.0,9.0,446.0,149.0,,0.0,0.0,1
77476,53.0,270.0,65491.0,37.0,11.0,55.0,226.0,263.0,270.0,149.0,,0.0,0.0,1
77477,33.7,33771.0,71746.0,6455.0,1744.0,4012.0,991.0,663.0,33771.0,627.0,77477,82.0,1.6989963870320643,0
77478,48.2,23105.0,110032.0,5911.0,2884.0,1179.0,611.0,139.0,23010.0,287.0,77478,84.0,1.6989963870320643,0
77479,40.9,91618.0,154658.0,21135.0,13782.0,3588.0,2554.0,971.0,91538.0,633.0,77479,23.0,0.2510423715863695,0
77480,39.0,8017.0,76445.0,790.0,102.0,579.0,142.0,238.0,7893.0,99.0,77480,3.0,0.37420481476861667,0
77482,43.1,1403.0,71359.0,196.0,15.0,176.0,24.0,8.0,1322.0,149.0,,0.0,0.0,1
77484,31.8,13661.0,72485.0,1421.0,141.0,1712.0,543.0,248.0,13646.0,213.0,77484,2.0,0.14640216675206794,0
77485,39.2,3454.0,46528.0,299.0,90.0,466.0,169.0,130.0,3436.0,43.0,,0.0,0.0,1
77486,38.1,7689.0,88809.0,631.0,428.0,487.0,224.0,252.0,7687.0,85.0,77486,1.0,0.13005592404734037,0
77488,40.6,14205.0,53167.0,941.0,393.0,2435.0,321.0,781.0,14001.0,575.0,77488,8.0,0.5631819781766984,0
77489,36.5,37748.0,71858.0,3934.0,1572.0,3530.0,1408.0,1082.0,37737.0,359.0,77489,23.0,0.6093038041750556,0
77493,31.7,55317.0,110220.0,8835.0,3784.0,5232.0,1741.0,986.0,55183.0,551.0,77493,11.0,0.19885387855451309,0
77494,37.7,130920.0,144444.0,30880.0,17318.0,7047.0,2840.0,2265.0,130630.0,1056.0,77494,26.0,0.19859456156431407,0
77498,35.2,54402.0,93703.0,8039.0,3407.0,4419.0,1699.0,1987.0,54328.0,406.0,77498,20.0,0.3676335428844528,0
77502,31.5,36374.0,58714.0,1251.0,236.0,8515.0,1723.0,1482.0,36257.0,673.0,77502,8.0,0.21993731786440865,0
77503,33.6,23248.0,67697.0,1258.0,262.0,3789.0,858.0,1281.0,23047.0,413.0,77503,1.0,0.043014452856159666,0
77504,32.6,25401.0,52620.0,2002.0,604.0,5060.0,1082.0,673.0,24896.0,697.0,77504,13.0,0.5117908743750246,0
77505,35.6,23179.0,90917.0,2306.0,1368.0,2189.0,704.0,946.0,23147.0,220.0,77505,10.0,0.43142499676431256,0
77506,28.4,37561.0,51810.0,970.0,134.0,8106.0,1920.0,2674.0,37528.0,584.0,77506,2.0,0.0532467186709619,0
77507,30.1,561.0,70406.0,134.0,81.0,46.0,226.0,263.0,561.0,19.0,,0.0,0.0,1
77510,43.4,13506.0,92344.0,1520.0,368.0,993.0,308.0,320.0,13492.0,146.0,,0.0,0.0,1
77511,34.1,50799.0,74466.0,4442.0,1350.0,4928.0,1043.0,1578.0,50684.0,566.0,77511,4.0,0.07874170751392744,0
77514,40.1,5541.0,61569.0,141.0,80.0,1182.0,128.0,98.0,5409.0,71.0,77514,1.0,0.18047283883775492,0
77515,38.5,33406.0,84443.0,2774.0,1202.0,3181.0,572.0,709.0,30593.0,424.0,77515,9.0,0.2694126803568221,0
77517,41.0,6160.0,81618.0,480.0,71.0,212.0,502.0,156.0,6160.0,46.0,,0.0,0.0,1
77518,32.1,10313.0,52246.0,955.0,223.0,2882.0,361.0,698.0,10289.0,113.0,,0.0,0.0,1
77519,48.2,561.0,90571.0,45.0,19.0,16.0,38.0,263.0,561.0,149.0,,0.0,0.0,1
77520,37.4,36488.0,53226.0,1549.0,840.0,7304.0,1365.0,1751.0,36288.0,1418.0,77520,14.0,0.3836877877658408,0
77521,33.0,66215.0,74948.0,4957.0,1691.0,9172.0,2800.0,4418.0,65812.0,1182.0,77521,19.0,0.28694404591104733,0
77523,33.4,27489.0,131444.0,3331.0,1151.0,2926.0,1031.0,279.0,27428.0,315.0,77523,4.0,0.14551275055476737,0
77530,29.8,31304.0,62455.0,1152.0,573.0,6055.0,1036.0,1866.0,31304.0,369.0,77530,2.0,0.0638895987733197,0
77531,30.7,15842.0,69676.0,1616.0,492.0,1196.0,650.0,466.0,15698.0,153.0,77531,3.0,0.18937002903673777,0
77532,36.2,31384.0,91471.0,2443.0,837.0,1957.0,1238.0,985.0,31301.0,537.0,77532,3.0,0.09559010960999235,0
77533,44.9,1059.0,56466.0,21.0,21.0,159.0,37.0,25.0,1059.0,149.0,,0.0,0.0,1
77534,34.7,3210.0,100483.0,226.0,64.0,100.0,71.0,9.0,3210.0,9.0,,0.0,0.0,1
77535,35.2,36841.0,77148.0,2127.0,430.0,4581.0,744.0,856.0,31934.0,376.0,77535,3.0,0.0814310143590022,0
77536,37.5,33111.0,90468.0,3769.0,1128.0,2163.0,831.0,1007.0,32869.0,494.0,77536,6.0,0.1812086617740328,0
77538,39.9,987.0,75294.0,64.0,8.0,20.0,46.0,74.0,981.0,23.0,,0.0,0.0,1
77539,36.5,47240.0,83707.0,5977.0,1664.0,5299.0,1030.0,1290.0,46607.0,878.0,77539,7.0,0.14817950889077053,0
77541,37.0,17087.0,55237.0,781.0,156.0,2684.0,412.0,832.0,17070.0,259.0,,0.0,0.0,1
77545,37.1,25988.0,89784.0,3386.0,1103.0,1354.0,679.0,943.0,25942.0,107.0,77545,5.0,0.19239649068800985,0
77546,38.7,53830.0,117118.0,10301.0,4425.0,1753.0,1348.0,1230.0,53554.0,948.0,77546,9.0,0.16719301504737136,0
77547,27.3,9336.0,41485.0,278.0,67.0,3000.0,560.0,448.0,9336.0,115.0,,0.0,0.0,1
77550,39.2,23215.0,47366.0,3174.0,1064.0,5277.0,1062.0,387.0,22974.0,1737.0,77550,4.0,0.1723023906956709,0
77551,37.1,22521.0,56620.0,2773.0,807.0,3632.0,541.0,655.0,20512.0,916.0,77551,4.0,0.17761200657164425,0
77554,53.4,9825.0,86912.0,2211.0,772.0,791.0,312.0,118.0,9723.0,94.0,77554,2.0,0.2035623409669211,0
77560,38.6,1079.0,95486.0,96.0,10.0,216.0,35.0,77.0,1079.0,149.0,,0.0,0.0,1
77562,35.2,9793.0,64225.0,678.0,213.0,1352.0,322.0,385.0,9770.0,65.0,77562,1.0,0.10211375472276116,0
77563,40.6,10382.0,77917.0,1109.0,269.0,1470.0,424.0,245.0,10357.0,168.0,77563,2.0,0.19264110961279138,0
77564,50.2,1907.0,48315.0,131.0,53.0,143.0,53.0,34.0,1885.0,10.0,,0.0,0.0,1
77565,48.4,6493.0,81921.0,1135.0,451.0,617.0,223.0,263.0,6471.0,56.0,,0.0,0.0,1
77566,34.6,30538.0,91806.0,4584.0,1476.0,2840.0,1019.0,730.0,30454.0,367.0,77566,11.0,0.3602069552688454,0
77568,37.1,20417.0,63806.0,1659.0,1099.0,3230.0,805.0,451.0,20275.0,424.0,77568,3.0,0.1469363765489543,0
77571,36.4,37346.0,80778.0,2821.0,1149.0,4329.0,959.0,1004.0,37306.0,772.0,77571,5.0,0.13388314678948213,0
77573,37.0,95704.0,119948.0,21160.0,6962.0,4346.0,2319.0,2622.0,95101.0,695.0,77573,21.0,0.21942656524283205,0
77575,37.4,16392.0,51285.0,1012.0,335.0,2842.0,504.0,698.0,15815.0,264.0,77575,9.0,0.5490483162518301,0
77577,45.6,1106.0,61006.0,38.0,14.0,15.0,17.0,30.0,1069.0,35.0,,0.0,0.0,1
77578,37.5,24322.0,126498.0,3609.0,1870.0,1393.0,345.0,481.0,24227.0,220.0,77578,1.0,0.04111503988158869,0
77581,37.1,50554.0,105053.0,7814.0,3179.0,1939.0,942.0,807.0,50385.0,192.0,77581,11.0,0.217589112632037,0
77582,49.1,363.0,98929.0,14.0,259.0,25.0,9.0,263.0,363.0,149.0,,0.0,0.0,1
77583,36.3,44443.0,110852.0,5229.0,3039.0,2197.0,1258.0,1049.0,37665.0,133.0,,0.0,0.0,1
77584,36.0,90364.0,112994.0,18649.0,7239.0,4415.0,1775.0,1261.0,89694.0,669.0,77584,20.0,0.2213270771546191,0
77586,41.8,23802.0,105076.0,4816.0,1679.0,1381.0,594.0,576.0,23700.0,148.0,77586,1.0,0.042013276195277706,0
77587,28.3,16185.0,50925.0,643.0,115.0,3712.0,705.0,1045.0,16179.0,230.0,,0.0,0.0,1
77590,36.4,33347.0,57293.0,2704.0,754.0,5732.0,1360.0,1086.0,32990.0,891.0,77590,7.0,0.20991393528653252,0
77591,35.7,15914.0,62135.0,1736.0,506.0,2232.0,381.0,349.0,15535.0,399.0,77591,14.0,0.8797285409073772,0
77598,34.5,26635.0,56551.0,3742.0,1250.0,3537.0,889.0,888.0,26414.0,708.0,77598,19.0,0.713347099680871,0
77611,38.0,9814.0,98718.0,1260.0,329.0,828.0,128.0,446.0,9814.0,51.0,77611,4.0,0.40758100672508657,0
77612,37.3,9725.0,59666.0,482.0,154.0,1770.0,553.0,405.0,9610.0,86.0,77612,1.0,0.10282776349614396,0
77613,39.9,855.0,51786.0,52.0,19.0,85.0,38.0,39.0,855.0,22.0,,0.0,0.0,1
77614,57.6,493.0,28698.0,33.0,259.0,28.0,14.0,263.0,493.0,149.0,,0.0,0.0,1
77615,47.5,339.0,59688.0,7.0,259.0,29.0,23.0,263.0,339.0,8.0,,0.0,0.0,1
77617,67.4,38.0,70536.0,8.0,259.0,965.0,226.0,263.0,38.0,149.0,,0.0,0.0,1
77619,38.9,17110.0,64737.0,1162.0,397.0,1803.0,331.0,570.0,16890.0,286.0,77619,4.0,0.233781414377557,0
77622,29.3,1990.0,117779.0,234.0,15.0,165.0,7.0,110.0,1990.0,21.0,,0.0,0.0,1
77623,60.9,515.0,64318.0,34.0,42.0,17.0,226.0,5.0,515.0,12.0,,0.0,0.0,1
77624,63.3,644.0,47917.0,45.0,13.0,49.0,28.0,263.0,644.0,149.0,,0.0,0.0,1
77625,39.9,8274.0,67942.0,637.0,232.0,1370.0,346.0,329.0,8216.0,169.0,77625,1.0,0.12086052695189752,0
77627,38.1,22180.0,75461.0,2940.0,790.0,1644.0,331.0,731.0,22111.0,349.0,77627,7.0,0.3155996393146979,0
77629,50.5,576.0,53527.0,51.0,10.0,60.0,29.0,263.0,576.0,149.0,,0.0,0.0,1
77630,35.4,29160.0,61223.0,2070.0,605.0,4363.0,845.0,521.0,28680.0,818.0,77630,9.0,0.30864197530864196,0
77632,40.4,21451.0,83679.0,2296.0,618.0,2853.0,587.0,292.0,21425.0,252.0,77632,1.0,0.04661787329262039,0
77640,37.9,16896.0,49122.0,869.0,398.0,3880.0,720.0,503.0,16868.0,754.0,77640,3.0,0.17755681818181818,0
77642,30.9,38720.0,42076.0,1772.0,573.0,10784.0,1035.0,2323.0,38153.0,1459.0,77642,13.0,0.3357438016528926,0
77650,65.4,2073.0,61211.0,243.0,259.0,308.0,226.0,263.0,2073.0,149.0,,0.0,0.0,1
77651,39.0,13635.0,85086.0,1595.0,701.0,1157.0,356.0,131.0,13635.0,72.0,77651,1.0,0.07334066740007335,0
77655,59.4,294.0,68472.0,13.0,19.0,10.0,226.0,263.0,279.0,149.0,,0.0,0.0,1
77656,41.9,17280.0,61286.0,1602.0,314.0,2260.0,209.0,312.0,16984.0,376.0,77656,10.0,0.5787037037037037,0
77657,39.5,21084.0,86611.0,2394.0,618.0,2063.0,315.0,507.0,20950.0,287.0,77657,1.0,0.0474293302978562,0
77659,33.5,6305.0,93780.0,644.0,216.0,967.0,183.0,405.0,6305.0,57.0,,0.0,0.0,1
77660,51.8,1111.0,52647.0,86.0,26.0,168.0,100.0,20.0,1111.0,4.0,,0.0,0.0,1
77662,40.4,25849.0,68901.0,1727.0,396.0,2353.0,852.0,1143.0,25663.0,589.0,77662,7.0,0.270803512708422,0
77664,49.4,2621.0,64643.0,251.0,136.0,270.0,136.0,16.0,2621.0,72.0,,0.0,0.0,1
77665,41.6,6593.0,70564.0,568.0,67.0,1254.0,249.0,383.0,6457.0,21.0,77665,2.0,0.3033520400424693,0
77701,36.8,12955.0,46653.0,408.0,217.0,3152.0,381.0,726.0,12896.0,668.0,77701,13.0,1.0034735623311462,0
77702,40.4,3234.0,61042.0,373.0,174.0,346.0,61.0,175.0,3234.0,112.0,77702,19.0,1.6989963870320643,0
77703,32.2,11704.0,27972.0,336.0,174.0,4566.0,283.0,387.0,11551.0,401.0,77703,3.0,0.2563226247436774,0
77705,38.3,38228.0,47311.0,1786.0,666.0,5182.0,641.0,445.0,26670.0,1080.0,77705,6.0,0.1569530187297269,0
77706,38.3,29693.0,70772.0,6656.0,1956.0,3151.0,811.0,498.0,29406.0,969.0,77706,23.0,0.774593338497289,0
77707,34.8,18124.0,64545.0,1994.0,666.0,3182.0,411.0,1064.0,17596.0,306.0,77707,19.0,1.0483337011697198,0
77708,36.6,13284.0,56151.0,1260.0,242.0,2393.0,243.0,475.0,13193.0,366.0,77708,7.0,0.5269497139415839,0
77713,35.8,14458.0,84710.0,1959.0,461.0,1862.0,226.0,207.0,14337.0,40.0,77713,2.0,0.1383317194632729,0
77801,22.8,15163.0,30849.0,831.0,496.0,6729.0,493.0,429.0,15163.0,518.0,77801,1.0,0.06595000989250148,0
77802,37.5,24226.0,65150.0,4533.0,1969.0,3187.0,262.0,216.0,23782.0,914.0,77802,19.0,0.7842813506150417,0
77803,30.4,32130.0,51914.0,1225.0,437.0,8516.0,935.0,1721.0,30160.0,507.0,77803,3.0,0.09337068160597571,0
77807,32.2,12949.0,71966.0,1801.0,704.0,1961.0,376.0,388.0,11481.0,274.0,,0.0,0.0,1
77808,41.4,14666.0,92868.0,2580.0,959.0,786.0,230.0,316.0,14626.0,61.0,,0.0,0.0,1
77830,40.9,2815.0,103635.0,420.0,178.0,163.0,26.0,61.0,2805.0,13.0,,0.0,0.0,1
77831,50.3,3095.0,58250.0,185.0,196.0,570.0,21.0,131.0,3095.0,186.0,,0.0,0.0,1
77833,40.1,28884.0,63474.0,3686.0,1031.0,3556.0,411.0,886.0,27947.0,678.0,77833,17.0,0.5885611411161888,0
77835,43.7,2912.0,80385.0,346.0,148.0,182.0,41.0,315.0,2912.0,32.0,,0.0,0.0,1
77836,44.9,12042.0,75357.0,1278.0,376.0,1201.0,109.0,177.0,11851.0,143.0,77836,2.0,0.16608536787908987,0
77837,47.2,1439.0,53523.0,138.0,101.0,90.0,44.0,263.0,1422.0,38.0,77837,1.0,0.6949270326615705,0
77840,22.1,53891.0,30049.0,4635.0,2445.0,21765.0,1717.0,565.0,53715.0,1974.0,77840,6.0,0.11133584457516098,0
77845,32.2,73969.0,87391.0,13413.0,6933.0,9716.0,948.0,790.0,73728.0,539.0,77845,17.0,0.22982600819262122,0
77853,51.5,1009.0,55238.0,84.0,18.0,97.0,12.0,263.0,1009.0,60.0,,0.0,0.0,1
77856,37.4,4748.0,84940.0,545.0,112.0,295.0,130.0,181.0,4622.0,52.0,77856,2.0,0.42122999157540014,0
77857,47.7,1033.0,55417.0,73.0,29.0,126.0,14.0,13.0,1033.0,6.0,,0.0,0.0,1
77859,39.2,7220.0,49817.0,460.0,204.0,1677.0,415.0,207.0,7220.0,253.0,77859,3.0,0.4155124653739612,0
77861,43.1,2921.0,67113.0,284.0,136.0,293.0,55.0,55.0,2921.0,13.0,,0.0,0.0,1
77864,37.7,7565.0,67574.0,489.0,167.0,856.0,193.0,243.0,7427.0,273.0,77864,6.0,0.7931262392597489,0
77865,35.9,2141.0,84602.0,125.0,54.0,200.0,59.0,214.0,2141.0,2.0,,0.0,0.0,1
77867,47.4,211.0,29531.0,6.0,259.0,21.0,226.0,62.0,211.0,31.0,,0.0,0.0,1
77868,38.1,17559.0,59534.0,892.0,540.0,2200.0,437.0,1171.0,14164.0,174.0,77868,3.0,0.170852554245686,0
77871,55.5,2528.0,56544.0,248.0,240.0,198.0,32.0,49.0,2528.0,31.0,,0.0,0.0,1
77872,33.2,2327.0,76250.0,157.0,22.0,305.0,49.0,35.0,2327.0,40.0,,0.0,0.0,1
77873,47.7,1287.0,76705.0,172.0,74.0,179.0,11.0,263.0,1287.0,8.0,,0.0,0.0,1
77876,46.5,175.0,67457.0,3.0,36.0,965.0,226.0,263.0,175.0,149.0,,0.0,0.0,1
77878,43.8,705.0,47403.0,90.0,8.0,219.0,22.0,10.0,705.0,22.0,,0.0,0.0,1
77879,44.8,4876.0,69636.0,708.0,174.0,785.0,181.0,113.0,4876.0,96.0,,0.0,0.0,1
77880,57.2,2041.0,87324.0,183.0,142.0,157.0,7.0,47.0,2014.0,156.0,,0.0,0.0,1
77901,32.8,40137.0,52823.0,2666.0,619.0,9339.0,1304.0,1853.0,39577.0,1617.0,77901,23.0,0.5730373470862297,0
77904,38.2,29761.0,85410.0,3638.0,1086.0,2547.0,526.0,418.0,29334.0,612.0,77904,14.0,0.47041430059473804,0
77905,40.3,16500.0,77146.0,1495.0,277.0,2118.0,389.0,253.0,16434.0,191.0,,0.0,0.0,1
77950,54.0,156.0,55455.0,12.0,259.0,8.0,2.0,263.0,156.0,149.0,,0.0,0.0,1
77951,41.1,1246.0,24331.0,10.0,29.0,533.0,38.0,57.0,1246.0,89.0,,0.0,0.0,1
77954,40.9,10918.0,61382.0,802.0,253.0,1600.0,261.0,109.0,9159.0,313.0,77954,5.0,0.4579593332112108,0
77957,40.8,8492.0,63750.0,686.0,155.0,1417.0,258.0,77.0,8325.0,207.0,77957,3.0,0.35327366933584553,0
77962,32.9,3813.0,79004.0,196.0,43.0,329.0,19.0,176.0,3759.0,88.0,77962,1.0,0.26226068712300027,0
77963,40.6,5246.0,55313.0,434.0,191.0,577.0,82.0,62.0,5149.0,145.0,77963,1.0,0.19062142584826536,0
77964,43.2,7911.0,60435.0,750.0,317.0,816.0,135.0,67.0,7694.0,150.0,77964,2.0,0.2528125395019593,0
77968,39.2,3220.0,77794.0,547.0,105.0,124.0,25.0,98.0,3190.0,149.0,,0.0,0.0,1
77969,54.4,224.0,78125.0,23.0,259.0,965.0,226.0,28.0,224.0,149.0,,0.0,0.0,1
77970,33.1,273.0,83542.0,703.0,34.0,965.0,22.0,31.0,273.0,149.0,,0.0,0.0,1
77971,47.8,854.0,56124.0,703.0,259.0,965.0,226.0,263.0,854.0,149.0,,0.0,0.0,1
77974,36.1,565.0,59000.0,29.0,5.0,188.0,23.0,263.0,565.0,8.0,,0.0,0.0,1
77975,48.6,1643.0,55533.0,185.0,85.0,187.0,9.0,57.0,1595.0,19.0,77975,1.0,0.6086427267194157,0
77977,40.4,536.0,22500.0,19.0,259.0,156.0,226.0,263.0,536.0,7.0,,0.0,0.0,1
77978,41.3,458.0,90625.0,18.0,7.0,60.0,226.0,263.0,458.0,149.0,,0.0,0.0,1
77979,37.4,16607.0,60782.0,1137.0,590.0,1607.0,280.0,294.0,16344.0,339.0,77979,5.0,0.3010778587342687,0
77982,64.6,791.0,91150.0,26.0,18.0,2.0,1.0,12.0,791.0,149.0,,0.0,0.0,1
77983,37.9,2337.0,80541.0,186.0,36.0,134.0,59.0,74.0,2337.0,149.0,,0.0,0.0,1
77984,47.6,4365.0,84177.0,728.0,132.0,276.0,82.0,49.0,4299.0,35.0,77984,1.0,0.2290950744558992,0
77987,38.0,146.0,109375.0,3.0,7.0,6.0,3.0,5.0,146.0,149.0,,0.0,0.0,1
77988,52.7,161.0,61913.0,18.0,259.0,49.0,226.0,263.0,161.0,149.0,,0.0,0.0,1
77990,52.1,962.0,74250.0,72.0,40.0,57.0,81.0,10.0,962.0,8.0,,0.0,0.0,1
77991,18.4,526.0,119531.0,72.0,259.0,965.0,48.0,11.0,526.0,12.0,,0.0,0.0,1
77994,32.2,430.0,81544.0,46.0,20.0,150.0,226.0,70.0,430.0,149.0,,0.0,0.0,1
77995,39.1,10890.0,54300.0,785.0,176.0,1340.0,149.0,274.0,10691.0,175.0,77995,2.0,0.18365472910927455,0
78002,30.9,8047.0,64792.0,283.0,146.0,1214.0,165.0,593.0,8034.0,10.0,,0.0,0.0,1
78003,52.0,8940.0,63052.0,978.0,578.0,1608.0,171.0,336.0,8778.0,35.0,78003,2.0,0.2237136465324385,0
78004,65.2,610.0,137598.0,164.0,136.0,11.0,226.0,263.0,610.0,149.0,,0.0,0.0,1
78005,41.3,1421.0,66093.0,11.0,3.0,149.0,226.0,263.0,1421.0,149.0,,0.0,0.0,1
78006,42.5,41236.0,107803.0,8729.0,3975.0,2324.0,901.0,951.0,40733.0,449.0,78006,14.0,0.3395091667475022,0
78007,14.0,196.0,62143.0,2.0,259.0,22.0,226.0,263.0,196.0,149.0,,0.0,0.0,1
78009,42.3,9202.0,98732.0,1149.0,628.0,800.0,194.0,255.0,9099.0,90.0,78009,2.0,0.21734405564007825,0
78010,45.9,4174.0,73682.0,462.0,171.0,613.0,140.0,176.0,4146.0,57.0,,0.0,0.0,1
78011,32.6,1608.0,27193.0,53.0,259.0,514.0,34.0,139.0,1608.0,92.0,,0.0,0.0,1
78012,32.4,253.0,46000.0,703.0,259.0,23.0,24.0,13.0,253.0,19.0,,0.0,0.0,1
78013,50.9,5169.0,75838.0,903.0,362.0,347.0,155.0,198.0,5120.0,149.0,78013,1.0,0.1934610176049526,0
78014,35.7,5245.0,67994.0,105.0,53.0,1445.0,86.0,263.0,4532.0,149.0,78014,2.0,0.3813155386081983,0
78015,37.7,21583.0,146838.0,5940.0,2101.0,1024.0,416.0,408.0,21583.0,53.0,78015,1.0,0.04633276189593662,0
78016,41.9,11345.0,56205.0,987.0,461.0,1158.0,97.0,345.0,11185.0,263.0,78016,4.0,0.35257822829440283,0
78017,32.9,5471.0,72188.0,207.0,148.0,427.0,20.0,69.0,3468.0,86.0,78017,1.0,0.18278194114421495,0
78019,37.4,1877.0,49306.0,95.0,39.0,258.0,10.0,93.0,1629.0,43.0,,0.0,0.0,1
78022,37.7,4724.0,57833.0,163.0,172.0,956.0,51.0,79.0,4480.0,97.0,78022,1.0,0.21168501270110077,0
78023,43.5,28195.0,129145.0,6445.0,3099.0,1006.0,557.0,359.0,28040.0,46.0,78023,1.0,0.035467281432878174,0
78024,55.9,1190.0,71386.0,278.0,95.0,258.0,7.0,263.0,1190.0,149.0,,0.0,0.0,1
